census_year,block_id,property_id,base_property_id,building_address,clue_small_area,business_address,trading_name,industry_anzsic4_code,industry_anzsic4_description,seating_type,number_of_seats,longitude,latitude,location
2021,257,101248,101248,139-143 Bouverie Street CARLTON VIC 3053,Carlton,"Unit 1, Ground 139 Bouverie Street CARLTON VIC 3053",Cafe Tre Sette,4511,Cafes and Restaurants,Seats - Indoor,42,144.9617,-37.80322,"{'lon': 144.9617, 'lat': -37.80322}"
2021,257,108024,108024,Melbourne University 224-252 Queensberry Street CARLTON VIC 3053,Carlton,Part Ground 234 Queensberry Street CARLTON VIC 3053,Refuel Catering,4511,Cafes and Restaurants,Seats - Indoor,40,144.96096,-37.80393,"{'lon': 144.96096, 'lat': -37.80393}"
2021,257,525988,525988,165 Pelham Street CARLTON VIC 3053,Carlton,165 Pelham Street CARLTON VIC 3053,Mama Tsai,4511,Cafes and Restaurants,Seats - Indoor,28,144.96107,-37.80239,"{'lon': 144.96107, 'lat': -37.80239}"
2021,257,525992,525992,157 Pelham Street CARLTON VIC 3053,Carlton,Ground 157 Pelham Street CARLTON VIC 3053,Briscola Cafe,4511,Cafes and Restaurants,Seats - Indoor,20,144.96134,-37.80242,"{'lon': 144.96134, 'lat': -37.80242}"
2021,258,568077,568077,Melbourne University Building C 179-201 Pelham Street CARLTON VIC 3053,Carlton,Shop 185 Pelham Street CARLTON VIC 3053,Porta Via,4511,Cafes and Restaurants,Seats - Outdoor,40,144.96006,-37.80241,"{'lon': 144.96006, 'lat': -37.80241}"
2021,258,592858,592858,127-133 Leicester Street CARLTON VIC 3053,Carlton,"Unit 1, Ground 127-133 Leicester Street CARLTON VIC 3053",Bar Scopa,4511,Cafes and Restaurants,Seats - Outdoor,16,144.96021,-37.8029,"{'lon': 144.96021, 'lat': -37.8029}"
2021,260,103272,103272,642-644 Elizabeth Street MELBOURNE VIC 3000,Carlton,642-644 Elizabeth Street MELBOURNE VIC 3000,Arabesque,4511,Cafes and Restaurants,Seats - Indoor,80,144.95861,-37.80329,"{'lon': 144.95861, 'lat': -37.80329}"
2021,261,103290,103290,520-522 Elizabeth Street MELBOURNE VIC 3000,Carlton,520-522 Elizabeth Street MELBOURNE VIC 3000,Lanzhou Beef Noodle Soup,4511,Cafes and Restaurants,Seats - Indoor,36,144.95975,-37.80579,"{'lon': 144.95975, 'lat': -37.80579}"
2021,263,101243,101243,71-79 Bouverie Street CARLTON VIC 3053,Carlton,Retail 1 71-79 Bouverie Street CARLTON VIC 3053,Humble Rays,4511,Cafes and Restaurants,Seats - Outdoor,12,144.96141,-37.80478,"{'lon': 144.96141, 'lat': -37.80478}"
2021,263,101243,101243,71-79 Bouverie Street CARLTON VIC 3053,Carlton,Retail 1 71-79 Bouverie Street CARLTON VIC 3053,Humble Rays,4511,Cafes and Restaurants,Seats - Indoor,60,144.96141,-37.80478,"{'lon': 144.96141, 'lat': -37.80478}"
2021,264,109322,109322,593-597 Swanston Street CARLTON VIC 3053,Carlton,593-597 Swanston Street CARLTON VIC 3053,Queensberry Hotel,4520,"Pubs, Taverns and Bars",Seats - Indoor,60,144.96291,-37.80475,"{'lon': 144.96291, 'lat': -37.80475}"
2021,265,101581,101581,55 Cardigan Street CARLTON VIC 3053,Carlton,Ground 55 Cardigan Street CARLTON VIC 3053,Mr Bello,4511,Cafes and Restaurants,Seats - Outdoor,12,144.96428,-37.80544,"{'lon': 144.96428, 'lat': -37.80544}"
2021,265,107867,107867,139-155 Queensberry Street CARLTON VIC 3053,Carlton,143 Queensberry Street CARLTON VIC 3053,Torissong,4511,Cafes and Restaurants,Seats - Indoor,16,144.96392,-37.80493,"{'lon': 144.96392, 'lat': -37.80493}"
2021,265,109377,109377,514-520 Swanston Street CARLTON VIC 3053,Carlton,520 Swanston Street CARLTON VIC 3053,Jang Gun Restaurant,4511,Cafes and Restaurants,Seats - Indoor,38,144.96353,-37.80484,"{'lon': 144.96353, 'lat': -37.80484}"
2021,265,664021,664021,23-37 Cardigan Street CARLTON VIC 3053,Carlton,Part Level 4 23-27 Cardigan Street CARLTON VIC 3053,Coffee On Cardigan,4511,Cafes and Restaurants,Seats - Outdoor,68,144.96396,-37.80593,"{'lon': 144.96396, 'lat': -37.80593}"
2021,266,109851,109851,74 Victoria Street CARLTON VIC 3053,Carlton,Ground 74 Victoria Street CARLTON VIC 3053,Chinger Biang Biang Noodle,4511,Cafes and Restaurants,Seats - Indoor,20,144.96535,-37.8067,"{'lon': 144.96535, 'lat': -37.8067}"
2021,266,534003,534003,70 Victoria Street CARLTON VIC 3053,Carlton,70 Victoria Street CARLTON VIC 3053,Dragonball Dumpling,4512,Takeaway Food Services,Seats - Indoor,20,144.96547,-37.80671,"{'lon': 144.96547, 'lat': -37.80671}"
2021,266,534005,534005,68 Victoria Street CARLTON VIC 3053,Carlton,68 Victoria Street CARLTON VIC 3053,Carlton Megabytes,4511,Cafes and Restaurants,Seats - Indoor,33,144.96553,-37.80672,"{'lon': 144.96553, 'lat': -37.80672}"
2021,203,103123,103123,258 Elgin Street CARLTON VIC 3053,Carlton,258 Elgin Street CARLTON VIC 3053,Cafe Sua Da,4511,Cafes and Restaurants,Seats - Indoor,45,144.96553,-37.79671,"{'lon': 144.96553, 'lat': -37.79671}"
2021,203,109358,109358,832-834 Swanston Street CARLTON VIC 3053,Carlton,Ground 832 Swanston Street CARLTON VIC 3053,Dumpling & Chinese Cuisine,4511,Cafes and Restaurants,Seats - Indoor,42,144.9649,-37.79668,"{'lon': 144.9649, 'lat': -37.79668}"
2021,204,101613,101613,377-391 Cardigan Street CARLTON VIC 3053,Carlton,377-391 Cardigan Street CARLTON VIC 3053,Clyde Hotel,4520,"Pubs, Taverns and Bars",Seats - Outdoor,50,144.96575,-37.79726,"{'lon': 144.96575, 'lat': -37.79726}"
2021,205,512713,512713,Kathleen Syme Library and Community Centre 249-263 Faraday Street CARLTON VIC 3053,Carlton,Part 251 Faraday Street CARLTON VIC 3053,Wild Timor Coffee Carlton Pty Ltd,4511,Cafes and Restaurants,Seats - Indoor,17,144.96526,-37.79872,"{'lon': 144.96526, 'lat': -37.79872}"
2021,205,512713,512713,Kathleen Syme Library and Community Centre 249-263 Faraday Street CARLTON VIC 3053,Carlton,Part 251 Faraday Street CARLTON VIC 3053,Wild Timor Coffee Carlton Pty Ltd,4511,Cafes and Restaurants,Seats - Outdoor,24,144.96526,-37.79872,"{'lon': 144.96526, 'lat': -37.79872}"
2021,205,573289,573289,Royal Dental Hospital 720 Swanston Street CARLTON VIC 3053,Carlton,Part Ground 720 Swanston Street CARLTON VIC 3053,Toothpicks Cafe,4511,Cafes and Restaurants,Seats - Indoor,60,144.96489,-37.79946,"{'lon': 144.96489, 'lat': -37.79946}"
2021,205,573290,573290,740-750 Swanston Street CARLTON VIC 3053,Carlton,748 Swanston Street CARLTON VIC 3053,Claypot Kingdom,4511,Cafes and Restaurants,Seats - Indoor,40,144.96477,-37.799,"{'lon': 144.96477, 'lat': -37.799}"
2021,206,103694,103694,235-237 Faraday Street CARLTON VIC 3053,Carlton,Part 237 Faraday Street CARLTON VIC 3053,New York Minute,4511,Cafes and Restaurants,Seats - Outdoor,24,144.9663,-37.79881,"{'lon': 144.9663, 'lat': -37.79881}"
2021,207,106143,106143,303 Lygon Street CARLTON VIC 3053,Carlton,303 Lygon Street CARLTON VIC 3053,Tiamo Coffee,4511,Cafes and Restaurants,Seats - Outdoor,29,144.96709,-37.79822,"{'lon': 144.96709, 'lat': -37.79822}"
2021,207,106143,106143,303 Lygon Street CARLTON VIC 3053,Carlton,303 Lygon Street CARLTON VIC 3053,Tiamo Coffee,4511,Cafes and Restaurants,Seats - Indoor,50,144.96709,-37.79822,"{'lon': 144.96709, 'lat': -37.79822}"
2021,207,106149,106149,323 Lygon Street CARLTON VIC 3053,Carlton,323 Lygon Street CARLTON VIC 3053,Milk The Cow,4511,Cafes and Restaurants,Seats - Outdoor,20,144.96713,-37.79777,"{'lon': 144.96713, 'lat': -37.79777}"
2021,207,106153,106153,331-335 Lygon Street CARLTON VIC 3053,Carlton,331-335 Lygon Street CARLTON VIC 3053,Jimmy Watsons,4511,Cafes and Restaurants,Seats - Outdoor,28,144.96717,-37.79751,"{'lon': 144.96717, 'lat': -37.79751}"
2021,208,101660,101660,330-332 Cardigan Street CARLTON VIC 3053,Carlton,Gnd & Flr1 330 Cardigan Street CARLTON VIC 3053,Le Miel Et Le Lune,4511,Cafes and Restaurants,Seats - Outdoor,8,144.96638,-37.79686,"{'lon': 144.96638, 'lat': -37.79686}"
2021,212,106871,102697,478 Drummond Street CARLTON VIC 3053,Carlton,Shop 478 Drummond Street CARLTON VIC 3053,Adonai Foods,4511,Cafes and Restaurants,Seats - Outdoor,16,144.96925,-37.79475,"{'lon': 144.96925, 'lat': -37.79475}"
2021,212,633373,633373,497-513 Rathdowne Street CARLTON VIC 3053,Carlton,Part Ground 497-513 Rathdowne Street CARLTON VIC 3053,Rathdowne & Reeves Cafe,4511,Cafes and Restaurants,Seats - Indoor,48,144.97077,-37.79366,"{'lon': 144.97077, 'lat': -37.79366}"
2021,215,103144,103144,138-144 Elgin Street CARLTON VIC 3053,Carlton,144 Elgin Street CARLTON VIC 3053,Campos Coffee,4511,Cafes and Restaurants,Seats - Outdoor,12,144.96981,-37.79715,"{'lon': 144.96981, 'lat': -37.79715}"
2021,215,108202,108202,415-421 Rathdowne Street CARLTON VIC 3053,Carlton,415-421 Rathdowne Street CARLTON VIC 3053,Capitano,4511,Cafes and Restaurants,Seats - Indoor,80,144.97043,-37.79652,"{'lon': 144.97043, 'lat': -37.79652}"
2021,216,102715,102715,348 Drummond Street CARLTON VIC 3053,Carlton,348 Drummond Street CARLTON VIC 3053,Vincent The Dog,4511,Cafes and Restaurants,Seats - Outdoor,12,144.96927,-37.79778,"{'lon': 144.96927, 'lat': -37.79778}"
2021,216,103101,103101,161-169 Elgin Street CARLTON VIC 3053,Carlton,Ground 169 Elgin Street CARLTON VIC 3053,Cafe Lua,4511,Cafes and Restaurants,Seats - Outdoor,36,144.96929,-37.79758,"{'lon': 144.96929, 'lat': -37.79758}"
2021,217,103102,103102,171-175 Elgin Street CARLTON VIC 3053,Carlton,171-175 Elgin Street CARLTON VIC 3053,The Shaw Davey Slum,4511,Cafes and Restaurants,Seats - Indoor,300,144.96871,-37.79751,"{'lon': 144.96871, 'lat': -37.79751}"
2021,217,103704,103704,194-196 Faraday Street CARLTON VIC 3053,Carlton,Ground 194-196 Faraday Street CARLTON VIC 3053,Yo-Chi,4511,Cafes and Restaurants,Seats - Indoor,40,144.96802,-37.79844,"{'lon': 144.96802, 'lat': -37.79844}"
2021,217,106189,106189,398-400 Lygon Street CARLTON VIC 3053,Carlton,400 Lygon Street CARLTON VIC 3053,Trotters Bistro,4511,Cafes and Restaurants,Seats - Outdoor,24,144.96776,-37.79763,"{'lon': 144.96776, 'lat': -37.79763}"
2021,217,106195,106195,364 Lygon Street CARLTON VIC 3053,Carlton,364 Lygon Street CARLTON VIC 3053,Sea salt kitchen,4511,Cafes and Restaurants,Seats - Outdoor,17,144.96764,-37.79828,"{'lon': 144.96764, 'lat': -37.79828}"
2021,217,106196,106196,362 Lygon Street CARLTON VIC 3053,Carlton,362 Lygon Street CARLTON VIC 3053,Sea salt kitchen,4511,Cafes and Restaurants,Seats - Outdoor,17,144.96763,-37.79833,"{'lon': 144.96763, 'lat': -37.79833}"
2021,217,511124,511124,183 Elgin Street CARLTON VIC 3053,Carlton,183 Elgin Street CARLTON VIC 3053,Gemma Simple Italian,4511,Cafes and Restaurants,Seats - Outdoor,10,144.96838,-37.79753,"{'lon': 144.96838, 'lat': -37.79753}"
2021,217,511124,511124,183 Elgin Street CARLTON VIC 3053,Carlton,183 Elgin Street CARLTON VIC 3053,Gemma Simple Italian,4511,Cafes and Restaurants,Seats - Indoor,60,144.96838,-37.79753,"{'lon': 144.96838, 'lat': -37.79753}"
2021,218,103689,103689,201-203 Faraday Street CARLTON VIC 3053,Carlton,201-203 Faraday Street CARLTON VIC 3053,Shakahari Vegetarian Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,20,144.9678,-37.799,"{'lon': 144.9678, 'lat': -37.799}"
2021,218,104477,104477,48-50 Grattan Street CARLTON VIC 3053,Carlton,48-50 Grattan Street CARLTON VIC 3053,Mr Pietro,4511,Cafes and Restaurants,Seats - Indoor,180,144.96788,-37.8006,"{'lon': 144.96788, 'lat': -37.8006}"
2021,218,106197,106197,350 Lygon Street CARLTON VIC 3053,Carlton,350 Lygon Street CARLTON VIC 3053,Grill'd Healthy Burgers,4511,Cafes and Restaurants,Seats - Indoor,56,144.96753,-37.79887,"{'lon': 144.96753, 'lat': -37.79887}"
2021,218,106197,106197,350 Lygon Street CARLTON VIC 3053,Carlton,350 Lygon Street CARLTON VIC 3053,Grill'd Healthy Burgers,4511,Cafes and Restaurants,Seats - Outdoor,32,144.96753,-37.79887,"{'lon': 144.96753, 'lat': -37.79887}"
2021,218,106205,106205,330 Lygon Street CARLTON VIC 3053,Carlton,330 Lygon Street CARLTON VIC 3053,DOC Delicatessen,4129,Other Specialised Food Retailing,Seats - Indoor,6,144.96748,-37.79926,"{'lon': 144.96748, 'lat': -37.79926}"
2021,218,106206,106206,326-328 Lygon Street CARLTON VIC 3053,Carlton,Gnd & Flr1 326 Lygon Street CARLTON VIC 3053,DOC Espresso,4511,Cafes and Restaurants,Seats - Indoor,50,144.96747,-37.79932,"{'lon': 144.96747, 'lat': -37.79932}"
2021,218,106209,106209,320 Lygon Street CARLTON VIC 3053,Carlton,320 Lygon Street CARLTON VIC 3053,Donnini's Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,24,144.9675,-37.79954,"{'lon': 144.9675, 'lat': -37.79954}"
2021,218,106209,106209,320 Lygon Street CARLTON VIC 3053,Carlton,320 Lygon Street CARLTON VIC 3053,Donnini's Restaurant,4511,Cafes and Restaurants,Seats - Indoor,70,144.9675,-37.79954,"{'lon': 144.9675, 'lat': -37.79954}"
2021,218,106216,106216,294-296 Lygon Street CARLTON VIC 3053,Carlton,294-296 Lygon Street CARLTON VIC 3053,Shinbashi Yakiniku,4511,Cafes and Restaurants,Seats - Indoor,74,144.96735,-37.80004,"{'lon': 144.96735, 'lat': -37.80004}"
2021,224,108247,108247,114-116 Rathdowne Street CARLTON VIC 3053,Carlton,114-116 Rathdowne Street CARLTON VIC 3053,Paris Go Bistro,4511,Cafes and Restaurants,Seats - Outdoor,4,144.97088,-37.79696,"{'lon': 144.97088, 'lat': -37.79696}"
2021,225,108239,108239,138-150 Rathdowne Street CARLTON VIC 3053,Carlton,140 Rathdowne Street CARLTON VIC 3053,Bloom Coffee Bar,4511,Cafes and Restaurants,Seats - Outdoor,6,144.97104,-37.79605,"{'lon': 144.97104, 'lat': -37.79605}"
2021,225,108239,108239,138-150 Rathdowne Street CARLTON VIC 3053,Carlton,140 Rathdowne Street CARLTON VIC 3053,Bloom Coffee Bar,4511,Cafes and Restaurants,Seats - Indoor,22,144.97104,-37.79605,"{'lon': 144.97104, 'lat': -37.79605}"
2021,226,108228,108228,180 Rathdowne Street CARLTON VIC 3053,Carlton,180 Rathdowne Street CARLTON VIC 3053,Osc&r On Rathdowne,4511,Cafes and Restaurants,Seats - Indoor,30,144.97119,-37.79514,"{'lon': 144.97119, 'lat': -37.79514}"
2021,226,108229,108229,178 Rathdowne Street CARLTON VIC 3053,Carlton,178 Rathdowne Street CARLTON VIC 3053,Sushi Ten,4511,Cafes and Restaurants,Seats - Indoor,24,144.97118,-37.79519,"{'lon': 144.97118, 'lat': -37.79519}"
2021,226,108230,108230,176 Rathdowne Street CARLTON VIC 3053,Carlton,176 Rathdowne Street CARLTON VIC 3053,Jaidieo Thai Cuisine,4511,Cafes and Restaurants,Seats - Outdoor,12,144.97118,-37.79523,"{'lon': 144.97118, 'lat': -37.79523}"
2021,226,108232,108232,172 Rathdowne Street CARLTON VIC 3053,Carlton,172 Rathdowne Street CARLTON VIC 3053,Fu Lu Chinese Cafe,4511,Cafes and Restaurants,Seats - Indoor,20,144.97116,-37.79532,"{'lon': 144.97116, 'lat': -37.79532}"
2021,226,108236,108236,160-162 Rathdowne Street CARLTON VIC 3053,Carlton,160-162 Rathdowne Street CARLTON VIC 3053,Calrton Pizzeria Bar and Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,12,144.97112,-37.79554,"{'lon': 144.97112, 'lat': -37.79554}"
2021,230,106969,106969,237-239 Nicholson Street CARLTON VIC 3053,Carlton,Ground 237 Nicholson Street CARLTON VIC 3053,French Lettuce,4512,Takeaway Food Services,Seats - Indoor,12,144.97514,-37.7944,"{'lon': 144.97514, 'lat': -37.7944}"
2021,232,106956,106956,191 Nicholson Street CARLTON VIC 3053,Carlton,191 Nicholson Street CARLTON VIC 3053,Scopri Italian Food & Wine,4511,Cafes and Restaurants,Seats - Indoor,60,144.97492,-37.79569,"{'lon': 144.97492, 'lat': -37.79569}"
2021,239,107548,107548,222-224 Pelham Street MELBOURNE VIC 3000,Carlton,Ground 224 Pelham Street MELBOURNE VIC 3000,Books N Bites Cafe,4511,Cafes and Restaurants,Seats - Outdoor,12,144.95833,-37.80169,"{'lon': 144.95833, 'lat': -37.80169}"
2021,240,101052,101052,212 Berkeley Street CARLTON VIC 3053,Carlton,Ground 212 Berkeley Street CARLTON VIC 3053,Haymarket Place,4511,Cafes and Restaurants,Seats - Indoor,47,144.959,-37.80052,"{'lon': 144.959, 'lat': -37.80052}"
2021,240,107550,107550,156-180 Berkeley Street CARLTON VIC 3053,Carlton,Part Ground 156-180 Berkeley Street CARLTON VIC 3053,Cafe  Commercio,4511,Cafes and Restaurants,Seats - Indoor,115,144.95882,-37.80156,"{'lon': 144.95882, 'lat': -37.80156}"
2021,240,107551,107551,196-198 Pelham Street CARLTON VIC 3053,Carlton,196 Pelham Street CARLTON VIC 3053,The Dumplings & Tea Co,4511,Cafes and Restaurants,Seats - Outdoor,8,144.95923,-37.80186,"{'lon': 144.95923, 'lat': -37.80186}"
2021,242,101255,101255,Melbourne University 197-235 Bouverie Street CARLTON VIC 3053,Carlton,230-234 Leicester Street CARLTON VIC 3053,The Graduate Union of the University of Melbourne,4400,Accommodation,Seats - Indoor,200,144.96162,-37.80104,"{'lon': 144.96162, 'lat': -37.80104}"
2021,242,104461,104461,Prince Alfred Hotel 191-197 Grattan Street CARLTON VIC 3053,Carlton,Prince Alfred Hotel 191-197 Grattan Street CARLTON VIC 3053,The Prince Alfred Rooftop and Bar,4520,"Pubs, Taverns and Bars",Seats - Indoor,120,144.96221,-37.80046,"{'lon': 144.96221, 'lat': -37.80046}"
2021,243,109327,109327,Rydges on Swanston - Melbourne 701-713 Swanston Street CARLTON VIC 3053,Carlton,"Part Ground, Levels 1-4 & Tenancy 2 701-713 Swanston Street CARLTON VIC 3053",Rydges on Swanston,4400,Accommodation,Seats - Indoor,110,144.96338,-37.80142,"{'lon': 144.96338, 'lat': -37.80142}"
2021,245,104450,104450,251-257 Cardigan Street CARLTON VIC 3053,Carlton,"Shop 2, Ground 121 Grattan Street CARLTON VIC 3053",Domino's Pizza,4512,Takeaway Food Services,Seats - Outdoor,10,144.9651,-37.80077,"{'lon': 144.9651, 'lat': -37.80077}"
2021,245,104450,104450,251-257 Cardigan Street CARLTON VIC 3053,Carlton,"Shop 3, Ground 121 Grattan Street CARLTON VIC 3053",Rakuzen Simple Japanese,4511,Cafes and Restaurants,Seats - Outdoor,12,144.9651,-37.80077,"{'lon': 144.9651, 'lat': -37.80077}"
2021,245,104450,104450,251-257 Cardigan Street CARLTON VIC 3053,Carlton,"Shop 2, Ground 121 Grattan Street CARLTON VIC 3053",Domino's Pizza,4512,Takeaway Food Services,Seats - Indoor,15,144.9651,-37.80077,"{'lon': 144.9651, 'lat': -37.80077}"
2021,245,109365,109365,644-658 Swanston Street CARLTON VIC 3053,Carlton,650 Swanston Street CARLTON VIC 3053,Carlton Black Ball,4511,Cafes and Restaurants,Seats - Indoor,25,144.96428,-37.80132,"{'lon': 144.96428, 'lat': -37.80132}"
2021,245,110987,110987,Astorial Apartments 660-674 Swanston Street CARLTON VIC 3053,Carlton,672 Swanston Street CARLTON VIC 3053,Subway Carlton,4512,Takeaway Food Services,Seats - Outdoor,9,144.9642,-37.80096,"{'lon': 144.9642, 'lat': -37.80096}"
2021,245,110987,110987,Astorial Apartments 660-674 Swanston Street CARLTON VIC 3053,Carlton,660 Swanston Street CARLTON VIC 3053,Momo Sushi,4512,Takeaway Food Services,Seats - Indoor,18,144.9642,-37.80096,"{'lon': 144.9642, 'lat': -37.80096}"
2021,245,581508,538825,Building D Seasons Apartments 604 Swanston Street CARLTON VIC 3053,Carlton,"Tenancy 103D, 604 Swanston Street CARLTON VIC 3053",Delect A Bowl,4511,Cafes and Restaurants,Seats - Indoor,74,144.96433,-37.8019,"{'lon': 144.96433, 'lat': -37.8019}"
2021,246,101693,101693,156-164 Cardigan Street CARLTON VIC 3053,Carlton,"Unit 3, 164 Cardigan Street CARLTON VIC 3053",Don Tojo,4511,Cafes and Restaurants,Seats - Indoor,48,144.96563,-37.80133,"{'lon': 144.96563, 'lat': -37.80133}"
2021,246,101693,101693,156-164 Cardigan Street CARLTON VIC 3053,Carlton,"Unit 3, 164 Cardigan Street CARLTON VIC 3053",Don Tojo,4511,Cafes and Restaurants,Seats - Outdoor,10,144.96563,-37.80133,"{'lon': 144.96563, 'lat': -37.80133}"
2021,246,104447,104447,81-109 Grattan Street CARLTON VIC 3053,Carlton,81 Grattan Street CARLTON VIC 3053,Tutto Premium Frozen Yogurt And Dessert,4512,Takeaway Food Services,Seats - Indoor,16,144.96622,-37.80107,"{'lon': 144.96622, 'lat': -37.80107}"
2021,246,104449,104449,117 Grattan Street CARLTON VIC 3053,Carlton,117 Grattan Street CARLTON VIC 3053,Pepper alley,4511,Cafes and Restaurants,Seats - Outdoor,18,144.96562,-37.8008,"{'lon': 144.96562, 'lat': -37.8008}"
2021,246,106101,106101,169 Lygon Street CARLTON VIC 3053,Carlton,Ground 169 Lygon Street CARLTON VIC 3053,Stuzzichino,4511,Cafes and Restaurants,Seats - Indoor,35,144.96646,-37.80172,"{'lon': 144.96646, 'lat': -37.80172}"
2021,246,106104,106104,175 Lygon Street CARLTON VIC 3053,Carlton,175 Lygon Street CARLTON VIC 3053,Chocolateria San Churro,4511,Cafes and Restaurants,Seats - Indoor,60,144.96649,-37.80156,"{'lon': 144.96649, 'lat': -37.80156}"
2021,246,106105,106105,177-183 Lygon Street CARLTON VIC 3053,Carlton,177-179 Lygon Street CARLTON VIC 3053,Cafe Notturno,4511,Cafes and Restaurants,Seats - Outdoor,48,144.96651,-37.80145,"{'lon': 144.96651, 'lat': -37.80145}"
2021,246,106105,106105,177-183 Lygon Street CARLTON VIC 3053,Carlton,Gnd & Flr1 181-183 Lygon Street CARLTON VIC 3053,Cafe Cavallino,4511,Cafes and Restaurants,Seats - Indoor,100,144.96651,-37.80145,"{'lon': 144.96651, 'lat': -37.80145}"
2021,246,106105,106105,177-183 Lygon Street CARLTON VIC 3053,Carlton,177-179 Lygon Street CARLTON VIC 3053,Cafe Notturno,4511,Cafes and Restaurants,Seats - Indoor,100,144.96651,-37.80145,"{'lon': 144.96651, 'lat': -37.80145}"
2021,246,106107,106107,189 Lygon Street CARLTON VIC 3053,Carlton,189 Lygon Street CARLTON VIC 3053,Tabouli,4511,Cafes and Restaurants,Seats - Indoor,45,144.96649,-37.80119,"{'lon': 144.96649, 'lat': -37.80119}"
