,Unnamed: 0.1,Unnamed: 0,geometry,address,latitude,longitude
2182,2243,2243,POINT (144.98359005676784 -37.8566181),"The Icon St Kilda, 6, St Kilda Road, St Kilda, Melbourne, City of Port Phillip, Victoria, 3182, Australia",-37.8566181,144.98359005676784
2183,2244,2244,POINT (144.9772756 -37.8671208),"The Esplanade, St Kilda, Melbourne, City of Port Phillip, Victoria, 3182, Australia",-37.8671208,144.9772756
2184,2245,2245,POINT (144.7508937 -37.7119105),"Eloura Circuit, Taylors Hill, Melbourne, City of Melton, Victoria, 3037, Australia",-37.7119105,144.7508937
2185,2246,2246,POINT (145.0051646 -37.8473621),"May Road, Toorak, Melbourne, City of Stonnington, Victoria, 3142, Australia",-37.8473621,145.0051646
2186,2247,2247,POINT (144.677483 -37.7603455),"Colachi Road, Grandview, Truganina, Melbourne, City of Melton, Victoria, 3335, Australia",-37.7603455,144.677483
2187,2248,2248,POINT (144.9038038 -37.8664536),"Thompson Street, Williamstown, Melbourne, City of Hobsons Bay, Victoria, 3016, Australia",-37.8664536,144.9038038
2188,2249,2249,POINT (144.9653981 -37.6928974),"Birchwood Street, Fawkner, Melbourne, City of Merri-bek, Victoria, 3060, Australia",-37.6928974,144.9653981
2189,2250,2250,POINT (145.02825 -37.8536429),"Adelaide Street, Armadale, Melbourne, City of Stonnington, Victoria, 3143, Australia",-37.8536429,145.02825
2190,2251,2251,POINT (144.7288042 -37.5827777),"O'Shanassy Street, Sunbury, Melbourne, City of Hume, Victoria, 3429, Australia",-37.5827777,144.7288042
2191,2252,2252,POINT (144.7313716 -37.5819236),"Barkly Street, Sunbury, Melbourne, City of Hume, Victoria, 3429, Australia",-37.5819236,144.7313716
2192,2253,2253,POINT (144.7670690563054 -37.69571205),"19, Overton Lea Boulevard, Sydenham, Melbourne, City of Brimbank, Victoria, 3037, Australia",-37.69571205,144.7670690563054
2193,2254,2254,POINT (144.6827625 -37.8102411),"Terracotta Avenue, Verdant Hill, Tarneit, Melbourne, City of Wyndham, Victoria, 3029, Australia",-37.8102411,144.6827625
2194,2255,2255,POINT (144.7537778 -37.7112232),"Tasman Court, Taylors Hill, Melbourne, City of Melton, Victoria, 3037, Australia",-37.7112232,144.7537778
2195,2256,2256,POINT (145.0241268 -37.6778916),"Pine Street, Thomastown, Melbourne, City of Whittlesea, Victoria, 3075, Australia",-37.6778916,145.0241268
2196,2257,2257,POINT (145.0211162 -37.8503052),"803, Malvern Road, Toorak, Melbourne, City of Stonnington, Victoria, 3142, Australia",-37.8503052,145.0211162
2197,2258,2258,POINT (144.7391967 -37.8445029),"Elderwood Avenue, Allura, Truganina, Melbourne, City of Wyndham, Victoria, 3029, Australia",-37.8445029,144.7391967
2198,2259,2259,POINT (144.6769417 -37.7510709),"Petrolo Street, Olivia, Truganina, Melbourne, City of Melton, Victoria, 3335, Australia",-37.7510709,144.6769417
2199,2262,2262,POINT (144.6750961 -37.7605671),"Amukta Road, Grandview, Truganina, Melbourne, City of Melton, Victoria, 3335, Australia",-37.7605671,144.6750961
2200,2263,2263,POINT (144.8880001 -37.7097261),"Melrose Drive, Tullamarine, Melbourne, City of Merri-bek, Victoria, 3043, Australia",-37.7097261,144.8880001
2201,2264,2264,POINT (145.0619713 -37.7569025),"Mount Street, Heidelberg, Melbourne, City of Banyule, Victoria, 3084, Australia",-37.7569025,145.0619713
2202,2265,2265,POINT (145.0408264 -37.7584256),"Osney Avenue, Ivanhoe, Melbourne, City of Banyule, Victoria, 3079, Australia",-37.7584256,145.0408264
2203,2266,2266,POINT (145.1815118 -37.9910728),"Merrick Street, Keysborough, Melbourne, City of Greater Dandenong, Victoria, 3173, Australia",-37.9910728,145.1815118
2204,2267,2267,POINT (145.0508907 -38.2246951),"Herbert Street, Mornington, Melbourne, Shire of Mornington Peninsula, Victoria, 3931, Australia",-38.2246951,145.0508907
2205,2268,2268,POINT (144.9923128 -37.8823053),"Tennyson Street, Elwood, Melbourne, City of Port Phillip, Victoria, 3184, Australia",-37.8823053,144.9923128
2206,2269,2269,POINT (144.9785082 -37.8827422),"Ormond Esplanade, Elwood, Melbourne, City of Port Phillip, Victoria, 3184, Australia",-37.8827422,144.9785082
2207,2270,2270,POINT (144.9265636 -37.7581171),"Buckley Street, Essendon, Melbourne, City of Moonee Valley, Victoria, 3040, Australia",-37.7581171,144.9265636
2208,2271,2271,POINT (144.9066691 -37.7416917),"Kerferd Street, Essendon North, Melbourne, City of Moonee Valley, Victoria, 3041, Australia",-37.7416917,144.9066691
2209,2272,2272,POINT (144.9096792 -37.7443101),"Keilor Road, Essendon, Melbourne, City of Moonee Valley, Victoria, 3040, Australia",-37.7443101,144.9096792
2210,2273,2273,POINT (144.9198821 -37.755276),"Fletcher Street, Essendon, Melbourne, City of Moonee Valley, Victoria, 3040, Australia",-37.755276,144.9198821
2211,2274,2274,POINT (144.9625308 -37.6960434),"Sandra Avenue, Fawkner, Melbourne, City of Merri-bek, Victoria, 3060, Australia",-37.6960434,144.9625308
